filename,spectral_centroid,zero_crossings,spectral_rolloff,chroma_stft,rms,mel_spec,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,label
371582__iceofdoom__time-s-up-angry-male.wav,2516.2363002988545,0.11418568004261363,5441.110090775924,0.43190354108810425,104.24142456054688,1.0175155401229858,-384.1918029785156,59.36012268066406,-15.398736000061035,11.231926918029785,-15.49682331085205,-6.27174186706543,0.2739063501358032,-11.592721939086914,-2.1253130435943604,4.171894073486328,0.0673346295952797,3.4162492752075195,-8.957703590393066,-3.552624464035034,-3.9917054176330566,NearMiss_scream
372223__eflexmusic__bodyfall-with-equipment-and-moan-mixed.wav,2815.0252829158867,0.1434990605221519,6394.8161837420885,0.5227608680725098,109.12069702148438,0.547231137752533,-401.3813781738281,79.1498031616211,11.524567604064941,9.004475593566895,26.591323852539062,-2.0777881145477295,17.318950653076172,7.26140832901001,-15.11111068725586,-2.8401248455047607,6.180671215057373,5.239836692810059,-9.04330825805664,-1.8791790008544922,-4.798473358154297,NearMiss_scream
396797__scorpion67890__mutant-scream.wav,2308.223825605809,0.10903468276515152,4182.009055397727,0.5295795202255249,91.51406860351562,1.3445831537246704,-304.7676086425781,103.1033935546875,-11.515625,-9.422743797302246,-8.141568183898926,5.995574474334717,-33.472007751464844,10.589936256408691,0.15910178422927856,3.591881513595581,-8.673877716064453,-2.3390958309173584,-4.066615581512451,2.1254053115844727,-1.0503337383270264,NearMiss_scream
411068__1475061__sighing.wav,3330.22523383383,0.2470828325320513,5576.133375901442,0.33989688754081726,76.60313415527344,3.064610004425049,-258.1256103515625,37.33013916015625,-46.790252685546875,61.78462600708008,-22.35545539855957,37.010353088378906,-20.52562141418457,5.130543231964111,16.815946578979492,-10.95111083984375,-2.73649263381958,6.332667350769043,19.62772560119629,-20.80558204650879,-15.490946769714355,NearMiss_scream
413823__henlord__chicken-scream-soft_(1).wav,2808.5958485743167,0.16356119791666668,5334.6357421875,0.4513202905654907,90.85444641113281,0.2584671080112457,-332.8702392578125,48.59390640258789,-18.975004196166992,6.364398002624512,2.7254419326782227,-12.925914764404297,-8.176972389221191,18.34520149230957,4.831820487976074,-4.035435199737549,14.655680656433105,4.114513397216797,-0.7038647532463074,4.280823707580566,7.586469650268555,NearMiss_scream
413823__henlord__chicken-scream-soft.wav,2808.5958485743167,0.16356119791666668,5334.6357421875,0.4513202905654907,90.85444641113281,0.2584671080112457,-332.8702392578125,48.59390640258789,-18.975004196166992,6.364398002624512,2.7254419326782227,-12.925914764404297,-8.176972389221191,18.34520149230957,4.831820487976074,-4.035435199737549,14.655680656433105,4.114513397216797,-0.7038647532463074,4.280823707580566,7.586469650268555,NearMiss_scream
414072__inspectorj__dialogue-pained-yelp-loud-b.wav,1786.3289910950537,0.0652126736111111,3638.6328125,0.41155973076820374,98.49354553222656,2.621138095855713,-345.5137939453125,94.13284301757812,-11.049844741821289,-15.84366226196289,-24.92637825012207,-11.567025184631348,-7.920939922332764,-34.46704864501953,1.799767017364502,5.512747764587402,3.9191980361938477,0.13889527320861816,0.27161961793899536,-2.142721652984619,1.3768031597137451,NearMiss_scream
415209__inspectorj__cat-screaming-a.wav,1150.585341344722,0.06424028445512821,1833.3589993990386,0.5387041568756104,109.48777770996094,0.8227450847625732,-397.2728271484375,50.28494644165039,-39.07269287109375,16.859975814819336,6.01404333114624,24.76738166809082,13.994525909423828,8.491936683654785,3.3219964504241943,8.7482328414917,7.209059715270996,5.595988750457764,1.9814916849136353,7.426895618438721,11.617171287536621,NearMiss_scream
416840__alineaudio__cartoon-scream-1.wav,2301.686849168833,0.12178981050531915,4034.497589760638,0.5352077484130859,58.542484283447266,2.2025303840637207,-167.51589965820312,55.61110305786133,-78.21150970458984,-33.7581901550293,-14.045125961303711,3.374234676361084,-12.531914710998535,-3.692203998565674,-5.979373455047607,7.24951171875,6.388007640838623,7.516324996948242,8.763959884643555,7.101365566253662,-4.614838123321533,NearMiss_scream
428755__pauliperez1999__ha-haaaaa.wav,1666.389281951723,0.1041707871835443,2967.3571622824365,0.3042416572570801,91.21592712402344,3.3513338565826416,-303.9477844238281,114.77556610107422,-58.19493103027344,11.687355041503906,-11.212347030639648,0.7027220129966736,13.858672142028809,-8.103569984436035,4.841425895690918,-7.1794209480285645,-0.1922742873430252,2.9107489585876465,-13.506135940551758,-3.4920921325683594,-11.446133613586426,NearMiss_scream
428764__pauliperez1999__thinking-sound.wav,1504.703264454524,0.042933238636363634,3558.8512073863635,0.33338260650634766,132.0316925048828,0.7130771279335022,-494.8092346191406,67.54804992675781,21.65391731262207,28.327394485473633,14.027820587158203,15.76436710357666,8.489168167114258,-2.494194507598877,9.761701583862305,-4.656424045562744,-7.03122615814209,5.9936065673828125,-7.294039249420166,-6.271627902984619,1.085232138633728,NearMiss_scream
431628__sieuamthanh__uoc-khong.wav,2297.8441052676567,0.13976236979166667,4237.0166015625,0.48107418417930603,62.62110137939453,0.3871447741985321,-207.89865112304688,95.09950256347656,-47.479740142822266,0.28819072246551514,11.627331733703613,-5.337658405303955,-8.118657112121582,15.170507431030273,-1.6602598428726196,9.624041557312012,-2.955228567123413,3.478400468826294,2.8380935192108154,6.482810974121094,-1.9552494287490845,NearMiss_scream
432588__coral-island-studios__parrot-1-raught-2.wav,714.1565565760116,0.04048978365384615,1133.8059645432693,0.19205181300640106,117.23516082763672,2.226696014404297,-427.0411376953125,45.02210235595703,-36.1072998046875,-16.59954833984375,-6.329019546508789,-4.69839334487915,6.50828742980957,-6.290568828582764,-6.6564788818359375,9.52175521850586,-6.964962005615234,1.2443969249725342,4.304415225982666,0.5495542287826538,-4.884396553039551,NearMiss_scream
432814__djfroyd__dirty-wobble-scream.wav,3645.287518636423,0.2897568190028902,6490.704874909682,0.604088306427002,76.33910369873047,15.123235702514648,-249.62522888183594,48.99137496948242,2.078115224838257,2.7041337490081787,2.4966487884521484,5.563563823699951,-4.384548187255859,5.43208646774292,-3.7327873706817627,3.722651243209839,-2.727592945098877,3.1729514598846436,1.6586359739303589,8.357911109924316,5.390338897705078,NearMiss_scream
434181__robinhood76__07197-umbrella-opening.wav,2335.3682631949505,0.131500244140625,4609.4512939453125,0.6171801686286926,77.41035461425781,2.5705041885375977,-277.757080078125,71.94619750976562,10.50053882598877,39.720191955566406,4.9736223220825195,18.81644058227539,5.963327884674072,9.752653121948242,1.9863698482513428,8.607231140136719,3.0049984455108643,11.942464828491211,0.18481236696243286,6.034791946411133,0.3927375078201294,NearMiss_scream
434199__sterver__glitch-scream.wav,3318.3633464535333,0.21108846618357488,6109.708305027174,0.3335787057876587,35.56464767456055,58.95890426635742,85.59638977050781,14.685750007629395,-68.18626403808594,9.054895401000977,12.339179992675781,12.636395454406738,-15.720861434936523,6.060816764831543,-16.6267032623291,-2.928321123123169,7.284072399139404,14.698079109191895,-6.5091376304626465,-9.664610862731934,-0.11236292123794556,NearMiss_scream
434459__dersuperanton__brains-zombie-scream_(1).wav,2834.2613002412604,0.2060791015625,4640.6744384765625,0.3615117073059082,79.03273010253906,2.493239641189575,-263.88519287109375,81.24883270263672,57.2777099609375,36.64569854736328,11.990483283996582,-1.6467946767807007,-2.415025234222412,-9.1268310546875,-2.5338387489318848,-20.128917694091797,-3.4659104347229004,-3.2232794761657715,-7.651612281799316,-10.959613800048828,0.1058988943696022,NearMiss_scream
434459__dersuperanton__brains-zombie-scream.wav,2834.2613002412604,0.2060791015625,4640.6744384765625,0.3615117073059082,79.03273010253906,2.493239641189575,-263.88519287109375,81.24883270263672,57.2777099609375,36.64569854736328,11.990483283996582,-1.6467946767807007,-2.415025234222412,-9.1268310546875,-2.5338387489318848,-20.128917694091797,-3.4659104347229004,-3.2232794761657715,-7.651612281799316,-10.959613800048828,0.1058988943696022,NearMiss_scream
435651__wakerone__zombie-demon-scream_(1).wav,3736.204452604988,0.24556477864583334,7136.350250244141,0.5437751412391663,45.55269241333008,0.7037885189056396,-146.1424102783203,38.71253967285156,-18.331872940063477,0.5172002911567688,-5.859111309051514,1.0128557682037354,-5.684133529663086,14.905158042907715,-6.6702752113342285,8.190417289733887,-6.111428737640381,3.067838668823242,2.7474253177642822,4.050778388977051,-4.53144645690918,NearMiss_scream
435651__wakerone__zombie-demon-scream.wav,3736.204452604988,0.24556477864583334,7136.350250244141,0.5437751412391663,45.55269241333008,0.7037885189056396,-146.1424102783203,38.71253967285156,-18.331872940063477,0.5172002911567688,-5.859111309051514,1.0128557682037354,-5.684133529663086,14.905158042907715,-6.6702752113342285,8.190417289733887,-6.111428737640381,3.067838668823242,2.7474253177642822,4.050778388977051,-4.53144645690918,NearMiss_scream
442816__qubodup__goblin-scream_(1).wav,1444.1278499840828,0.0600310849471831,2626.2925698723593,0.4844047725200653,67.62612915039062,2.150067090988159,-193.42819213867188,148.87513732910156,-15.851344108581543,14.064152717590332,1.9475611448287964,-33.362449645996094,-21.74118995666504,-3.2725412845611572,5.208874225616455,9.81896686553955,-13.00096321105957,0.3933972716331482,-25.591798782348633,13.305843353271484,-10.408031463623047,NearMiss_scream
442816__qubodup__goblin-scream.wav,1444.1278499840828,0.0600310849471831,2626.2925698723593,0.4844047725200653,67.62612915039062,2.150067090988159,-193.42819213867188,148.87513732910156,-15.851344108581543,14.064152717590332,1.9475611448287964,-33.362449645996094,-21.74118995666504,-3.2725412845611572,5.208874225616455,9.81896686553955,-13.00096321105957,0.3933972716331482,-25.591798782348633,13.305843353271484,-10.408031463623047,NearMiss_scream
442879__qubodup__elephant-scream-fake_(1).wav,715.4431785124038,0.03776198167067308,1231.8441537710337,0.2471291720867157,90.063232421875,5.029135704040527,-248.96063232421875,223.63877868652344,-43.15070343017578,-13.441081047058105,-4.928077220916748,-29.106441497802734,-7.285691261291504,-19.43919563293457,-41.23904037475586,-26.190359115600586,-10.605405807495117,-31.18864631652832,-30.15012550354004,-3.0540478229522705,-7.997056007385254,NearMiss_scream
442879__qubodup__elephant-scream-fake.wav,715.4431785124038,0.03776198167067308,1231.8441537710337,0.2471291720867157,90.063232421875,5.029135704040527,-248.96063232421875,223.63877868652344,-43.15070343017578,-13.441081047058105,-4.928077220916748,-29.106441497802734,-7.285691261291504,-19.43919563293457,-41.23904037475586,-26.190359115600586,-10.605405807495117,-31.18864631652832,-30.15012550354004,-3.0540478229522705,-7.997056007385254,NearMiss_scream
446637__nicolas4677__happy-scream.wav,2457.5600689900184,0.06397594105113637,5502.46748490767,0.5286170244216919,130.83970642089844,0.21634696424007416,-488.1400146484375,78.53182983398438,1.8081074953079224,38.840946197509766,16.72673797607422,-8.981609344482422,-16.242841720581055,4.861024379730225,-3.8156189918518066,-2.9625816345214844,-2.4071543216705322,2.0741567611694336,-0.9537460803985596,4.3711371421813965,-3.3326416015625,NearMiss_scream
446815__mateozugi19__scream.wav,1937.7729750672786,0.1098361545138889,3315.6646728515625,0.40383437275886536,74.34353637695312,0.7844173908233643,-240.3920135498047,104.52368927001953,-61.25193786621094,-14.033462524414062,-4.871831893920898,4.227593421936035,14.18008041381836,8.652790069580078,-3.8072144985198975,-5.739629745483398,5.773776531219482,8.437248229980469,-6.434746742248535,5.655179500579834,4.39422607421875,NearMiss_scream
447466__florianreichelt__happy-scream-of-a-wanderer-into-a-valley.wav,1817.6088268926003,0.13078929759837962,2880.2652994791665,0.20474223792552948,142.0360107421875,0.027694465592503548,-522.5097045898438,56.95637512207031,-119.91668701171875,-31.388025283813477,-30.533451080322266,-33.006858825683594,-20.96125602722168,7.152788162231445,30.64836883544922,23.65885353088379,7.994533061981201,-6.5825276374816895,-6.969915866851807,6.565590858459473,17.88637351989746,NearMiss_scream
450610__caileykehoe__people-talking-ambience.wav,1554.0180110970546,0.048894186580882355,3303.320025275735,0.5775051712989807,82.93307495117188,5.138021469116211,-300.60357666015625,93.71849822998047,15.017313957214355,21.936973571777344,14.827878952026367,5.598014831542969,10.104247093200684,13.583240509033203,7.210261821746826,11.134340286254883,4.760350704193115,11.58445930480957,4.198431968688965,4.760300636291504,3.7396469116210938,NearMiss_scream
453001__breviceps__pokemon-cry-parody.wav,3301.192615741918,0.25120442708333335,5516.3759765625,0.2657933831214905,49.558837890625,6.0493669509887695,-131.38870239257812,-0.8782740235328674,-60.23356628417969,-3.9491541385650635,-14.961529731750488,9.695046424865723,-6.457123279571533,0.6258033514022827,-11.676255226135254,-4.482059001922607,4.022777080535889,1.7811377048492432,4.593650817871094,8.693851470947266,-4.4489665031433105,NearMiss_scream
465916__dzontra015__monster-scream-1.wav,1281.2484649997111,0.10204736669580419,2007.406509506119,0.36830568313598633,98.4318618774414,6.885878562927246,-229.04852294921875,245.86033630371094,-99.10026550292969,-79.89830780029297,48.09053039550781,3.081517457962036,-39.392154693603516,13.139019966125488,9.026053428649902,-34.94721221923828,-9.469534873962402,17.880828857421875,-6.7311787605285645,-9.087660789489746,10.59127140045166,NearMiss_scream
465917__dzontra015__monster-scream-2.wav,1382.18703233994,0.12159338662790697,2108.751589752907,0.36069560050964355,88.66607666015625,15.088647842407227,-167.87432861328125,248.27833557128906,-108.06249237060547,-71.77994537353516,56.927188873291016,4.625336647033691,-28.552995681762695,22.120447158813477,4.753969192504883,-34.89645004272461,-1.5070408582687378,19.921768188476562,-8.331787109375,-8.798395156860352,7.796621322631836,NearMiss_scream
465918__dzontra015__monster-scream-3.wav,1145.5406155756332,0.09413881655092593,1667.8263346354167,0.3329067528247833,85.36210632324219,32.088809967041016,-134.40402221679688,265.24798583984375,-92.64693450927734,-72.6070556640625,29.45927619934082,-15.079206466674805,-22.924121856689453,25.210912704467773,3.66098952293396,-24.545827865600586,-2.4029157161712646,1.3539514541625977,-12.128963470458984,0.9941011071205139,7.239314556121826,NearMiss_scream
466103__hlecktro__not-enslaved-by-that-army.wav,1734.6270539210502,0.07773061899038461,3150.335223858173,0.4112388491630554,64.85636138916016,3.366008996963501,-183.3087615966797,132.61129760742188,-6.591766357421875,5.066713333129883,4.014806747436523,-9.694382667541504,2.044157028198242,0.0013495224993675947,-15.968396186828613,-1.5110501050949097,-9.541239738464355,9.402755737304688,-3.416341543197632,-5.150942802429199,-4.5185418128967285,NearMiss_scream
52344__angel-perez-grandi__rusty-metal-squeak-goose.wav,4136.046586296366,0.20812174479166667,7131.5576171875,0.42130404710769653,112.56987762451172,0.3632704019546509,-417.6985168457031,-32.37041473388672,13.205835342407227,29.414979934692383,-1.4753270149230957,24.291362762451172,22.889501571655273,5.782031059265137,-4.405264854431152,23.146047592163086,5.517471790313721,10.377490043640137,4.869696617126465,9.76870346069336,2.146364450454712,NearMiss_scream
61038__timtube__talking-5_(1).wav,981.0493546522354,0.03451118119266055,1983.6228676892201,0.40563610196113586,63.48252487182617,13.67579174041748,-158.24002075195312,147.32281494140625,-8.25186538696289,35.37861633300781,-3.6538825035095215,-5.826666831970215,-0.5324768424034119,14.098236083984375,2.3749358654022217,16.737226486206055,-1.0499653816223145,0.6869599223136902,0.7232018709182739,3.514636993408203,2.2311110496520996,NearMiss_scream
61038__timtube__talking-5.wav,981.0493546522354,0.03451118119266055,1983.6228676892201,0.40563610196113586,63.48252487182617,13.67579174041748,-158.24002075195312,147.32281494140625,-8.25186538696289,35.37861633300781,-3.6538825035095215,-5.826666831970215,-0.5324768424034119,14.098236083984375,2.3749358654022217,16.737226486206055,-1.0499653816223145,0.6869599223136902,0.7232018709182739,3.514636993408203,2.2311110496520996,NearMiss_scream
110142__ryding__scary-scream-4.wav,1904.747342498545,0.10117368344907407,3524.1678873697915,0.2503918409347534,80.96454620361328,4.041428089141846,-277.1040344238281,82.91812896728516,-40.27909851074219,-1.2252466678619385,-6.707598686218262,11.937004089355469,4.64307975769043,5.722845077514648,3.2981042861938477,16.159440994262695,10.480260848999023,4.99622917175293,10.114072799682617,3.0289266109466553,-5.698360443115234,scream
124022__magician5__screaming-crowd.wav,1933.8512813050006,0.10460747612847222,3692.8446451822915,0.3556298315525055,44.58024978637695,7.3321075439453125,-84.83201599121094,102.99813842773438,-54.54169845581055,3.2218892574310303,-29.22165298461914,6.615446090698242,-19.599063873291016,-10.082051277160645,-18.658037185668945,2.7097413539886475,-6.022395610809326,5.736120700836182,-5.442920684814453,-2.0021779537200928,-3.6191561222076416,scream
132106__sironboy__woman-scream.wav,2726.1261394207,0.16176576967592593,4786.3525390625,0.21559712290763855,55.02067184448242,25.877609252929688,-159.28794860839844,19.791048049926758,-61.73799133300781,-11.928504943847656,1.8464499711990356,27.631498336791992,3.157606363296509,-5.966706275939941,-18.23573875427246,18.53800392150879,15.771233558654785,-13.759587287902832,-13.37338924407959,14.403773307800293,-4.373859882354736,scream
134019__ecfike__scream-1.wav,1620.0954565920142,0.11609825721153846,2500.691105769231,0.20456235110759735,76.06314086914062,5.38091516494751,-251.990234375,98.0414047241211,-58.70432662963867,43.12480545043945,-8.075432777404785,-9.257499694824219,6.981229305267334,-2.8151350021362305,15.263586044311523,0.5720033645629883,-0.46232298016548157,5.449883937835693,8.095758438110352,2.9698445796966553,-5.291555404663086,scream
134020__ecfike__scream-2.wav,1913.760655133352,0.10482332076149425,3354.724542025862,0.17622998356819153,65.5896987915039,8.933375358581543,-206.1315155029297,77.19149017333984,-85.09068298339844,30.15738868713379,-27.876773834228516,-0.8973805904388428,19.92479705810547,1.6793183088302612,22.539003372192383,4.334424018859863,11.965472221374512,5.48679256439209,-6.343714237213135,-1.3475786447525024,-8.55020809173584,scream
134021__ecfike__scream-3.wav,1574.0843904822514,0.08605238970588236,2873.958812040441,0.25131726264953613,50.72139358520508,66.77201843261719,-42.0836296081543,130.65176391601562,-70.86123657226562,20.148868560791016,-32.03505325317383,13.73157024383545,-6.921896934509277,1.3750896453857422,13.421250343322754,1.823706030845642,-1.746290922164917,-10.579187393188477,-5.981375217437744,-6.349136829376221,0.7476840019226074,scream
136708__mitchelk__scream.wav,2343.7843211355107,0.10891158492476852,4602.7720133463545,0.5146982669830322,33.92507553100586,13.014759063720703,19.529159545898438,94.44703674316406,-39.580692291259766,4.888332366943359,-19.880090713500977,15.904393196105957,3.2597904205322266,4.548397541046143,-8.245990753173828,7.485187530517578,-1.1560755968093872,3.2022457122802734,-2.7536096572875977,3.133962631225586,-1.348153829574585,scream
139944__mlpfan67__scream.wav,1958.9523806797888,0.10851629849137931,3932.408405172414,0.3282373249530792,66.49520111083984,19.531421661376953,-170.89569091796875,84.21650695800781,-36.42411422729492,6.521892547607422,-26.160396575927734,23.654726028442383,15.54258918762207,17.542274475097656,-2.491424798965454,-6.4826459884643555,5.2363691329956055,19.39532470703125,8.161325454711914,3.3744757175445557,-1.1578563451766968,scream
145802__mrbriandesign__kids-screaming-1.wav,2705.5749608872284,0.17929630391081872,4522.161543996711,0.38084742426872253,81.48893737792969,3.537837266921997,-272.157958984375,47.50813674926758,-67.25334930419922,-17.928739547729492,-8.6006498336792,-0.811126172542572,-18.67331886291504,-14.20682430267334,-10.273694038391113,-3.6178152561187744,-7.79603385925293,-7.83436393737793,-13.20930004119873,-3.6762657165527344,-4.3776326179504395,scream
149839__darthrevan182__scream.wav,1802.5120978967573,0.0934787326388889,2903.094482421875,0.2833845317363739,63.739845275878906,3.0900731086730957,-198.48687744140625,101.55133056640625,-44.60081100463867,-7.530991077423096,-5.224170684814453,-8.846901893615723,-14.416938781738281,7.248348712921143,-25.010637283325195,-1.4362348318099976,0.20320193469524384,6.357486724853516,-18.927974700927734,-3.324113368988037,0.6000930070877075,scream
166624__j-zazvurek__child-s-scream-7.wav,2611.206792564648,0.18558175223214285,3962.4169921875,0.21042627096176147,114.04344940185547,0.689629316329956,-413.0268859863281,-24.07781219482422,-92.83296203613281,52.28244400024414,31.99036407470703,21.098730087280273,-27.415536880493164,-3.7046561241149902,26.051712036132812,12.787004470825195,-22.799257278442383,6.622133731842041,11.996906280517578,-5.806970119476318,-0.5711288452148438,scream
168777__robinhood76__03792-children-screaming.wav,3082.529680127962,0.21703346488402062,4809.008033988402,0.2610042989253998,75.77511596679688,3.183682441711426,-238.19601440429688,-48.65127182006836,-110.16381072998047,33.28058624267578,13.358241081237793,6.401551723480225,-23.10746192932129,22.133514404296875,-3.2165210247039795,-14.679959297180176,5.5010881423950195,23.978483200073242,-10.384993553161621,2.445711374282837,0.5441889762878418,scream
175385__digitaldominic__scream.wav,1465.6959215720924,0.10652108028017242,1696.0181926858836,0.16884185373783112,76.58968353271484,20.23168182373047,-240.75572204589844,99.34336853027344,-93.83291625976562,-40.713172912597656,11.834860801696777,28.696147918701172,18.79269027709961,-0.5552725791931152,-25.75146484375,-31.09589195251465,-8.112849235534668,31.963109970092773,1.900864601135254,-23.972145080566406,-8.075431823730469,scream
178014__jorickhoofd__men-screaming.wav,1585.6376940926161,0.07996735749421297,3094.4010416666665,0.3824766278266907,96.62644958496094,1.4634263515472412,-333.1201477050781,98.51128387451172,-33.34525680541992,-8.633193969726562,-32.15993118286133,-17.934982299804688,3.4374265670776367,10.849019050598145,-12.525872230529785,-6.405239582061768,6.509647846221924,5.0187602043151855,-3.485440254211426,1.1925119161605835,-1.5738495588302612,scream
178313__thanra__male-death-scream.wav,2660.8515384568814,0.21267139668367346,4210.6201171875,0.4254862666130066,83.30923461914062,3.9778459072113037,-265.2636413574219,31.04633331298828,-115.19929504394531,-28.682371139526367,-47.31743621826172,0.886286735534668,-10.681260108947754,3.4009969234466553,5.275120735168457,-4.578078269958496,7.65609884262085,2.732328414916992,-1.0774956941604614,-1.9806418418884277,2.180129051208496,scream
178410__jorickhoofd__screams-of-frustration.wav,1686.8545926174775,0.08931838409810126,2673.0473385581486,0.35300636291503906,79.93661499023438,2.915647506713867,-258.8688659667969,59.19116973876953,-63.8779296875,-31.051380157470703,-22.94972038269043,-11.753159523010254,-12.207014083862305,-4.0762505531311035,-6.196756362915039,-1.9966732263565063,7.139376640319824,-1.75826096534729,-7.795827388763428,1.5937237739562988,-2.4207603931427,scream
178849__jorickhoofd__the-difference-between-whispering-and-screaming.wav,2572.008323027776,0.15199562355324073,4602.1240234375,0.3727472424507141,108.03784942626953,0.604477047920227,-400.3315124511719,34.62950134277344,-30.402172088623047,-8.68341064453125,-7.228198051452637,-14.366565704345703,-17.159740447998047,-5.671872615814209,-11.77892017364502,-5.852222442626953,-7.165817737579346,-8.22252082824707,-12.154681205749512,-5.024944305419922,-1.521398901939392,scream
179313__jorickhoofd__male-scream-10.wav,1625.0682077880833,0.09826434100115741,2472.380574544271,0.4163028597831726,67.53673553466797,7.279890060424805,-183.46990966796875,80.24241638183594,-89.20718383789062,-42.82892608642578,-39.481388092041016,-7.0333123207092285,2.3351244926452637,-8.687848091125488,-7.409892559051514,-8.099776268005371,-0.3302270174026489,8.142114639282227,-14.450328826904297,3.547297239303589,1.9322038888931274,scream
179314__jorickhoofd__male-scream-1.wav,1628.848792669839,0.07436073249113476,3045.573782413564,0.4826710522174835,100.45003509521484,3.35614013671875,-340.6021423339844,79.02835845947266,-42.29795455932617,-36.75966262817383,-22.247825622558594,-12.989840507507324,-1.244836449623108,1.4126337766647339,-7.39013147354126,9.017698287963867,3.5886244773864746,-3.4793508052825928,-7.468464374542236,1.355543851852417,2.1411168575286865,scream
179315__jorickhoofd__male-scream-9.wav,1424.900340501395,0.08350670855978261,2198.18115234375,0.3936748504638672,80.89014434814453,4.769977569580078,-248.13096618652344,104.71923828125,-17.242101669311523,-11.174956321716309,-25.63050651550293,-40.5023307800293,-11.543893814086914,20.240238189697266,-27.161388397216797,-21.080772399902344,4.877589225769043,1.9930471181869507,-2.527815341949463,5.4677839279174805,-5.358164310455322,scream
179316__jorickhoofd__male-scream-2.wav,1648.2176434101848,0.08771470013786764,2844.12446863511,0.3769729733467102,91.78070068359375,4.318589687347412,-298.2594299316406,83.0147705078125,-56.50101852416992,-40.20472717285156,-27.37205696105957,-14.630134582519531,-0.1525178849697113,5.823159694671631,-13.279677391052246,2.213291645050049,3.666747808456421,-8.734969139099121,-6.418036937713623,2.7747573852539062,2.2604405879974365,scream
179317__jorickhoofd__male-scream-13.wav,1850.221104053643,0.11370171440972222,2729.283650716146,0.3355199992656708,52.12244415283203,7.424191474914551,-115.0420913696289,78.22103118896484,-118.29885864257812,-56.14436721801758,-43.454830169677734,-3.0733325481414795,-3.0571446418762207,-3.810903549194336,-4.932616233825684,-10.28307056427002,0.27470043301582336,4.332661151885986,-18.363798141479492,1.9480839967727661,4.6653594970703125,scream
179318__jorickhoofd__male-scream-12.wav,1919.4118486948632,0.11926043475115741,2895.318603515625,0.39191243052482605,50.29603958129883,8.575252532958984,-101.15015411376953,71.70440673828125,-123.73068237304688,-55.72111129760742,-43.46091079711914,-7.706392765045166,6.244053363800049,-9.60604190826416,-4.456967830657959,-7.276119232177734,-5.326584339141846,8.420701026916504,-11.666322708129883,8.043059349060059,5.789467811584473,scream
179319__jorickhoofd__male-scream-11.wav,1676.9022438385,0.08702314660904255,2835.968666888298,0.3234148621559143,76.3346939086914,6.137492656707764,-239.08030700683594,66.30852508544922,-61.884971618652344,-31.041488647460938,-36.22957229614258,-19.6992130279541,-5.940999984741211,3.5668699741363525,-17.16542625427246,-3.1203269958496094,7.787200450897217,0.148651123046875,-11.523764610290527,-6.07952880859375,-7.725892543792725,scream
179320__jorickhoofd__male-scream-6.wav,2184.4393383283864,0.11575772617403315,4040.985141142956,0.36558791995048523,79.36810302734375,3.7846875190734863,-254.2847442626953,56.29374694824219,-72.71849060058594,-29.699460983276367,-21.43671417236328,-4.845920085906982,1.6452863216400146,-2.44882869720459,-4.522847652435303,-0.45596903562545776,-3.504119634628296,0.3278442621231079,4.754846572875977,7.664944648742676,0.8620156049728394,scream
179321__jorickhoofd__male-scream-5.wav,2121.3863383339476,0.10350803513601037,4039.5396494494817,0.4015175998210907,78.30194854736328,4.071738243103027,-246.3063507080078,60.99308776855469,-67.46502685546875,-31.060537338256836,-25.9210205078125,-5.313569068908691,0.1676740050315857,-5.171870231628418,-3.887908458709717,1.0127248764038086,0.5929504036903381,-1.9780118465423584,1.4006725549697876,8.95271110534668,1.2076637744903564,scream
179322__jorickhoofd__male-scream-4.wav,1792.8339745808055,0.07362848595727849,3506.368670886076,0.3610421419143677,89.29358673095703,3.295302391052246,-297.2798767089844,80.57453155517578,-27.456573486328125,-26.722227096557617,-24.627511978149414,-13.607900619506836,-16.161035537719727,-5.928895473480225,-13.736851692199707,1.2037185430526733,20.57347297668457,2.0231614112854004,-9.749066352844238,7.124479293823242,-1.3803948163986206,scream
179323__jorickhoofd__male-scream-3.wav,2004.8332065772474,0.09583292128164557,3686.0618881032437,0.3938004970550537,88.6951675415039,3.4926366806030273,-292.019287109375,59.50508499145508,-67.75110626220703,-30.152015686035156,-21.492998123168945,-6.684904098510742,0.9704126119613647,-3.133145332336426,-8.856912612915039,-4.0924458503723145,1.2378462553024292,-1.8268011808395386,2.337576150894165,7.21773624420166,-3.0127782821655273,scream
179324__jorickhoofd__male-scream-8.wav,1721.9345823149156,0.0960303237757732,2905.9279608972292,0.39394411444664,92.03250122070312,2.796398401260376,-305.16925048828125,47.75761795043945,-75.974365234375,-34.48886489868164,-33.94575500488281,-12.994392395019531,8.264290809631348,-3.2247941493988037,4.649972438812256,2.741029739379883,-5.189234256744385,1.604097604751587,-9.29938793182373,6.699117660522461,6.998068809509277,scream
179325__jorickhoofd__male-scream-7.wav,1617.9421208394358,0.07730815566588785,2834.383328161507,0.33232492208480835,83.922119140625,4.48093318939209,-274.6676330566406,62.77458572387695,-54.46210479736328,-39.110443115234375,-40.104183197021484,-11.315731048583984,-3.785552740097046,4.095135688781738,-1.5569840669631958,-6.343142032623291,4.608397960662842,7.272560119628906,-13.311795234680176,2.6346206665039062,0.5770239233970642,scream
